User_Id,Title,Year,Conteo
519348245,No More Room in Hell,2013,1
51centcorn,Rebuild 3: Gangs of Deadsville,2014,1
51centcorn,Warframe,2015,1
51centcorn,Worms Crazy Golf,2014,1
51jets,Counter-Strike: Global Offensive,2015,1
527788235,BioShock Infinite,2014,1
527788235,Deus Ex: Game of the Year Edition,2014,1
527788235,Dishonored,2014,1
527788235,Far Cry 3,2014,1
527788235,Jumpdrive,2015,1
527788235,Toribash,2014,1
53112195114,Garry's Mod,2014,1
5343039,Black Mesa,2015,1
535346456636,Unturned,2015,1
5400540054005400,Endless Legend™,2014,1
5400540054005400,Endless Space® - Collection,2013,1
5400540054005400,Medieval II: Total War™,2013,1
5400540054005400,PlanetSide 2,2014,1
5400540054005400,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2013,1
54263144,America's Army: Proving Grounds,2015,1
54263144,Counter-Strike: Global Offensive,2015,1
544183980,RWBY: Grimm Eclipse,2015,1
544542132154524145,Garry's Mod,2014,1
54546545,Rust,2014,1
54678907652,Garry's Mod,2014,1
54678907652,Portal 2,2014,1
54678907652,Stronghold Kingdoms,2014,1
548547248072804,Half-Life 2,2014,1
548547248072804,LEGO® Marvel™ Super Heroes,2014,1
548547248072804,The Walking Dead: Season 2,2013,1
54Strat,Arma 3,2014,1
54Strat,Rust,2013,1
5512FAG365123BOi27,Left 4 Dead 2,2016,1
554076033,ARK: Survival Evolved,2016,1
55411144321649875611,Lords Of The Fallen™,2014,1
55411144321649875611,Robocraft,2015,1
55411144321649875611,Stronghold Crusader 2,2014,1
55432147,Borderlands: The Pre-Sequel,2015,1
5554Grovesy,South Park™: The Stick of Truth™,2016,1
558092,Half-Life 2,2016,1
558092,Jazzpunk: Director's Cut,2014,1
558092,No More Room in Hell,2016,1
558092,PAYDAY™ The Heist,2016,1
564743553uy5367,Counter-Strike: Global Offensive,2016,1
5678LetMeCyaBootyShake,Undertale,2015,1
58077979,Team Fortress 2,2014,1
58254410,Contagion,2016,1
58254410,Counter-Strike: Global Offensive,2012,1
58254410,Counter-Strike: Source,2016,1
58254410,Garry's Mod,2015,1
5856565456564,Counter-Strike: Global Offensive,2013,1
5856565456564,Garry's Mod,2015,1
5856565456564,SMITE®,2016,1
5856565456564,STAR WARS™: The Force Unleashed™ II,2016,1
5856565456564,Tom Clancy's Ghost Recon: Future Soldier™,2015,1
58981044,Counter-Strike: Global Offensive,2014,1
5975,Goat Simulator,2014,1
5mok3y,Divinity: Original Sin (Classic),2014,1
5mok3y,Junk Jack,2016,1
5mok3y,South Park™: The Stick of Truth™,2016,1
5p1d3r5,Gone Home,2015,1
5spooky420me,Deus Ex: Human Revolution - Director's Cut,2014,1
5spooky420me,Tribes: Ascend,2014,1
5yearoldrexrex111,Portal,2012,1
60324133769,Aliens vs. Predator™,2013,1
60324133769,Castle Crashers®,2013,1
60324133769,Super Meat Boy,2012,1
60324133769,Team Fortress 2,2012,1
61241571,Counter-Strike: Global Offensive,2015,1
616333,Tactical Intervention,2014,1
616333,Unturned,2014,1
618554,Infinity Wars: Animated Trading Card Game,2016,1
62245757454,Evolve Stage 2,2016,1
6294421419,No More Room in Hell,2013,1
6367468774734664754,Super Hexagon,2014,1
63718432421321321312,Counter-Strike: Global Offensive,2015,1
63718432421321321312,Dirty Bomb®,2015,1
63Hayden,AdVenture Capitalist,2015,1
63Hayden,Dirty Bomb®,2015,1
63Hayden,Fallout: New Vegas,2015,1
63Hayden,Left 4 Dead 2,2015,1
63Hayden,Portal 2,2015,1
6435677448,Goat Simulator,2015,1
64512328,ARK: Survival Evolved,2015,2
64512328,Arma 3,2015,2
64512328,The Plan,2014,2
64574574574744,Chivalry: Medieval Warfare,2014,1
64574574574744,Magicite,2014,1
654986416581986168165,Counter-Strike: Global Offensive,2015,1
657475591245,Counter-Strike: Global Offensive,2014,1
6592,AI War: Fleet Command,2014,1
66083299,Counter-Strike: Global Offensive,2015,1
66083299,Realm of the Mad God,2016,1
66083299,TERA,2015,1
66083299,Team Fortress 2,2011,1
66655493948,Borderlands 2,2014,1
66655493948,Garry's Mod,2014,1
66655493948,Goat Simulator,2014,1
66655493948,PAYDAY™ The Heist,2014,1
66655493948,Portal 2,2014,1
66655493948,Saints Row IV,2015,1
66655493948,Team Fortress 2,2014,1
666_pl_Satan_pl_666,Counter-Strike,2013,1
666_pl_Satan_pl_666,Grand Theft Auto: San Andreas,2014,1
666_pl_Satan_pl_666,Killing Floor,2016,1
666_pl_Satan_pl_666,Left 4 Dead 2,2015,1
666_pl_Satan_pl_666,Outlast,2015,1
666_pl_Satan_pl_666,Tap Heroes,2016,1
666slayerr666,Garry's Mod,2014,1
66839427,Gone Home,2014,1
66d,Ori and the Blind Forest,2015,1
6738497298564377854673421,Counter-Strike: Global Offensive,2015,1
6738497298564377854673421,The Binding of Isaac: Rebirth,2015,1
678rtv45,Counter-Strike: Global Offensive,2015,1
678rtv45,Octodad: Dadliest Catch,2015,1
678rtv45,South Park™: The Stick of Truth™,2015,1
67samjosh,The Plan,2014,1
69133709,Unturned,2015,1
692412341234,Team Fortress 2,2014,1
6935,Capsized,2013,1
6935,Dungeon Defenders,2013,1
6935,Fallout 2: A Post Nuclear Role Playing Game,2015,1
6935,Fallout: A Post Nuclear Role Playing Game,2015,1
694201337694201337,Counter-Strike: Global Offensive,2015,1
694201337694201337,Kerbal Space Program,2013,1
696969696969699,Counter-Strike: Global Offensive,2016,2
696969696969699,Team Fortress 2,2015,2
69bmw,Codename CURE,2015,1
69madman,Poker Night at the Inventory,2014,1
6dighero,Total War: ATTILA,2015,1
6ex6ex6ex,Saints Row: The Third,2014,1
6golf6,Spiral Knights,2014,1
70spots,Gear Up,2015,1
711armageddoncarmageddon,Monaco: What's Yours Is Mine,2015,1
711armageddoncarmageddon,Saints Row 2,2015,1
711armageddoncarmageddon,Terraria,2015,1
7122456,Left 4 Dead 2,2016,1
71251241,Codename CURE,2015,1
71251241,Counter-Strike,2015,1
71251241,Five Nights at Freddy's,2014,1
71251241,Garry's Mod,2015,1
71251241,Heroes &amp; Generals,2015,1
71251241,Loadout,2014,1
71251241,Rust,2015,1
723943123,Arma 3,2015,1
723943123,Counter-Strike: Global Offensive,2016,1
723943123,DayZ,2014,1
723943123,Dying Light,2015,1
723943123,Grand Theft Auto V,2015,1
737911,Awesomenauts - the 2D moba,2014,1
737911,Team Fortress 2,2015,1
739567275,Dino D-Day,2013,1
739749287981,Team Fortress 2,2015,1
740449400,Counter-Strike: Global Offensive,2016,1
74987000,Antichamber,2013,1
74987000,Left 4 Dead 2,2013,1
74987000,Team Fortress 2,2014,1
74987000,Terraria,2015,1
7515953,Dying Light,2015,1
7515953,Robocraft,2014,1
7515953,Team Fortress 2,2014,1
7515953,Tomb Raider,2015,1
75791513,Just Cause 2,2014,1
75791513,Portal 2 Soundtrack,2015,1
75791513,Spiral Knights,2014,1
75k12,BioShock Infinite,2014,1
75k12,LEGO The Lord of the Rings,2014,1
75k12,LEGO® Marvel™ Super Heroes,2015,1
76561197960288186,The Walking Dead: Season 2,2014,1
76561197960324928,DOOM,2016,1
76561197960467275,Unturned,2014,1
76561197960467275,Warframe,2014,1
76561197960565429,Counter-Strike: Global Offensive,2015,1
76561197960608571,Dirty Bomb®,2015,1
76561197960743001,Counter-Strike: Global Offensive,2015,1
76561197960788238,Devil Daggers,2016,1
76561197960788238,Factorio,2016,1
76561197960909955,Counter-Strike: Global Offensive,2016,1
76561197960963309,Heroes &amp; Generals,2014,1
76561197961205196,Counter-Strike: Global Offensive,2013,1
76561197961464265,The Walking Dead: Season 2,2014,1
76561197961778802,Counter-Strike: Global Offensive,2014,1
76561197962025274,Democracy 3,2015,1
76561197962071692,Borderlands 2,2014,1
76561197962071692,Evolve Stage 2,2015,1
76561197963392788,Natural Selection 2,2014,1
76561197963397231,Borderlands 2,2014,1
76561197963427169,Deadlight,2013,1
76561197963436918,Organic Panic,2014,1
76561197963455626,Tomb Raider,2014,1
76561197963455626,Total Annihilation,2015,1
76561197963587066,SUPERHOT,2016,1
76561197963638240,MINERVA,2016,1
76561197964317648,Turok,2015,1
76561197964317648,Wolfenstein: The Old Blood,2015,1
76561197964402427,Journey of a Roach,2014,1
76561197964753680,BioShock Infinite,2014,1
76561197964753680,Broken Age,2014,1
76561197964753680,Dirty Bomb®,2015,1
76561197964876290,Unreal Tournament 3 Black,2014,1
76561197965059579,Warframe,2014,1
76561197965144435,Shadowrun Returns,2015,1
76561197965205416,Counter-Strike: Global Offensive,2015,1
76561197965205416,Geometry Dash,2015,1
76561197965205416,Rocket League®,2016,1
76561197965205416,Team Fortress 2,2016,1
76561197965208032,Proteus,2015,1
76561197965224231,Counter-Strike: Global Offensive,2015,1
76561197965224231,Left 4 Dead 2,2014,1
76561197965557728,DLC Quest,2016,1
76561197965557728,FTL: Faster Than Light,2016,1
76561197965640732,ARK: Survival Evolved,2015,1
76561197965640732,DRAGON BALL XENOVERSE,2015,1
76561197965640732,Hand of Fate,2015,1
76561197965668941,Alien Swarm,2013,1
76561197966227291,Team Fortress 2,2016,1
76561197966298550,The Beginner's Guide,2015,1
76561197966586458,Squad,2016,1
76561197966587792,Quake III Arena,2015,1
76561197966590415,Master Spy,2015,1
76561197966764681,Counter-Strike: Global Offensive,2014,1
76561197966970006,Alien: Isolation,2016,1
76561197966970006,Sniper Elite 3,2014,1
76561197966970006,State of Decay,2014,1
76561197966979423,FTL: Faster Than Light,2015,1
76561197967253452,Hurtworld,2015,1
76561197967445425,Wargame: Red Dragon,2016,1
76561197967849744,The Long Dark,2016,1
76561197968167449,Borderlands 2,2014,1
76561197968167449,Depth,2015,1
76561197968167449,Killing Floor 2,2015,1
76561197968205306,Borderlands 2,2014,1
76561197968305777,Victor Vran ARPG,2015,1
76561197968314999,Warhammer Quest,2016,1
76561197968496988,BioShock Infinite,2014,1
76561197968625140,XCOM: Enemy Unknown,2013,1
76561197968819806,The Old Tree,2016,1
76561197968819806,The Plan,2016,1
76561197968819806,Windosill,2014,1
76561197969020980,BioShock Infinite,2013,1
76561197969020980,Borderlands 2,2013,1
76561197969020980,Darksiders™,2013,1
76561197969020980,Team Fortress 2,2013,1
76561197969020980,Warhammer: End Times - Vermintide,2015,1
76561197969314107,Fallout: New Vegas,2011,1
76561197969314107,Killing Floor,2011,1
76561197969314107,McPixel,2013,1
76561197969314107,Orcs Must Die!,2012,1
76561197969314107,Saints Row 2,2011,1
76561197969434273,Another World – 20th Anniversary Edition,2014,1
76561197969434273,FTL: Faster Than Light,2013,1
76561197969434273,Gone Home,2014,1
76561197969434273,The Stanley Parable,2013,1
76561197969602007,Dying Light,2016,1
76561197969727244,Offworld Trading Company,2016,1
76561197969727244,Rocket League®,2016,1
76561197969727244,Rocksmith® 2014 Edition - Remastered,2016,1
76561197969727244,Sid Meier's Civilization®: Beyond Earth™,2015,1
76561197969800840,Gunpoint,2015,1
76561197969800840,XCOM® 2,2016,1
76561197969812413,Alan Wake,2014,1
76561197969812413,Alien Swarm,2014,1
76561197969812413,DARK SOULS™: Prepare To Die™ Edition,2014,1
76561197969812413,LISA the Joyful,2016,1
76561197969812413,Majesty Gold HD,2015,1
76561197969868617,Crusader Kings II,2013,1
76561197970097668,Deus Ex: Game of the Year Edition,2015,1
76561197970097668,Deus Ex: Revision,2016,1
76561197970148466,Tomb Raider,2015,1
76561197970317038,Arma 3,2013,1
76561197970317038,Call of Duty®: Ghosts,2013,1
76561197970317038,DayZ,2014,1
76561197970476149,Borderlands 2,2014,1
76561197970512992,Alien Swarm,2016,1
76561197970519274,Tom Clancy’s Splinter Cell Blacklist,2014,1
76561197970528598,Terraria,2015,1
76561197970539254,Team Fortress 2,2013,1
76561197970542592,Alien: Isolation,2014,1
76561197970542592,Depth,2015,1
76561197970542592,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2014,1
76561197970551076,"Papers, Please",2014,1
76561197970561135,Defiance,2014,1
76561197970565267,ENSLAVED™: Odyssey to the West™ Premium Edition,2015,1
76561197970565267,Rogue Legacy,2013,1
76561197970580235,Ironcast,2015,1
76561197970600478,Bierzerkers,2016,1
76561197970600478,Orcs Must Die! 2,2016,1
76561197970600478,Orcs Must Die! Unchained,2016,1
76561197970643976,UnderRail,2014,1
76561197970723780,To the Moon,2014,1
76561197970724420,Nuclear Dawn,2011,1
76561197970724420,Team Fortress 2,2011,1
76561197970724420,Trine Enchanted Edition,2011,1
76561197970767761,Broforce,2014,1
76561197970812298,Half-Life,2013,1
76561197970812298,Half-Life 2,2013,1
76561197970812298,The Witcher 2: Assassins of Kings Enhanced Edition,2013,1
76561197970814132,Batman™: Arkham Knight,2015,1
76561197970849273,Wolfenstein: The New Order,2014,1
76561197970895200,Team Fortress 2,2014,1
76561197970931849,REDCON,2016,1
76561197970952528,Jazzpunk: Director's Cut,2014,1
76561197970952528,SUNLESS SEA,2015,1
76561197970952528,The Elder Scrolls III: Morrowind® Game of the Year Edition,2013,1
76561197970952528,Thief™ Gold,2014,1
76561197970972400,Counter-Strike: Global Offensive,2014,1
76561197970972400,Double Dragon Trilogy,2015,1
76561197970972400,Gauntlet™ Slayer Edition,2014,1
76561197970972400,Grim Dawn,2015,1
76561197970980141,Gunpoint,2015,1
76561197970980141,Spacebase DF-9,2014,1
76561197970980211,Firewatch,2016,1
76561197970982479,Killing Floor,2011,1
76561197970982479,Zeno Clash,2011,1
76561197970989261,Fallout 4 Season Pass,2016,1
76561197970989261,Heroes &amp; Generals,2015,1
76561197970989261,Planetbase,2016,1
76561197971059162,Arma 3,2014,1
76561197971059162,Chivalry: Medieval Warfare,2013,1
76561197971059162,Just Cause 2: Multiplayer Mod,2013,1
76561197971077817,RAGE,2013,1
76561197971119511,Counter-Strike: Global Offensive,2013,1
76561197971119511,Insurgency,2015,1
76561197971285616,Echoes+,2015,1
76561197971285616,Ruzh Delta Z,2015,1
76561197971285616,Super Street Fighter IV: Arcade Edition - Arcade Challengers Pack,2015,1
76561197971285616,Team Fortress 2,2014,1
76561197971285616,The Chosen RPG,2016,1
76561197971285616,"Warhammer 40,000: Space Marine",2016,1
76561197971285616,"Warhammer® 40,000™: Dawn of War® II - Retribution - The Last Stand Necron Overlord",2016,1
76561197971327741,Fractured Space,2016,1
76561197971330852,Team Fortress 2,2014,1
76561197971336570,Killing Floor 2,2015,1
76561197971402201,8BitMMO,2014,1
76561197971407276,ARK: Survival Evolved,2015,1
76561197971440875,Offworld Trading Company,2015,1
76561197971470597,Team Fortress 2,2015,1
76561197971532272,Fallout New Vegas®: Gun Runners’ Arsenal™,2015,1
76561197971532272,Sid Meier's Civilization® V,2014,1
76561197971541516,Rise of Nations: Extended Edition,2015,1
76561197971591275,Fallout 4,2015,1
76561197971725163,Garry's Mod,2015,1
76561197971725163,Team Fortress 2,2015,1
76561197971730470,Sid Meier's Civilization®: Beyond Earth™,2015,1
76561197971730470,X Rebirth,2013,1
76561197971851704,Riders of Icarus,2016,1
76561197971860091,Unity of Command: Stalingrad Campaign,2014,1
76561197971917242,Blackguards,2015,1
76561197971933349,Five Nights at Freddy's,2014,1
76561197971933349,Mitos.is: The Game,2015,1
76561197972017423,Left 4 Dead 2,2013,1
76561197972017423,Torchlight II,2013,1
76561197972024039,American Truck Simulator,2016,1
76561197972024039,European Ship Simulator,2015,1
76561197972024039,Microsoft Flight Simulator X: Steam Edition,2014,1
76561197972261430,Cities: Skylines,2015,1
76561197972261430,Farming Simulator 15,2014,1
76561197972261430,MXGP2 - The Official Motocross Videogame,2016,1
76561197972361546,Batman: Arkham City - Game of the Year Edition,2013,1
76561197972361546,Max Payne 3,2014,1
76561197972384083,Borderlands 2,2013,1
76561197972452208,"Papers, Please",2013,1
76561197972468339,Natural Selection 2,2013,1
76561197972516748,Dirty Bomb®,2015,1
76561197972718483,Ori and the Blind Forest,2015,1
76561197972758795,Fallout: New Vegas,2015,1
76561197972797551,Rust,2014,1
76561197972911511,Borderlands 2,2014,1
76561197972911511,Borderlands: The Pre-Sequel,2015,1
76561197972911511,Counter-Strike: Global Offensive,2015,1
76561197972911511,Tales from the Borderlands,2015,1
76561197973337386,Age of Wonders,2011,1
76561197973337386,Epistory - Typing Chronicles,2016,1
76561197973337386,Town of Salem,2016,1
76561197973688926,Dishonored,2016,1
76561197973688926,Life is Strange - Episode 1,2016,1
76561197973688926,Warframe,2015,1
76561197973942939,FTL: Faster Than Light,2014,1
76561197973942939,Hard West,2015,1
76561197973942939,Marvel Puzzle Quest,2014,1
76561197974036386,METAL GEAR SOLID V: THE PHANTOM PAIN,2015,1
76561197974036386,Mad Max,2015,1
76561197974172778,Vindictus,2013,1
76561197974500703,Alien Swarm,2010,1
76561197974500703,Bastion,2011,1
76561197974500703,Borderlands,2012,1
76561197974500703,Front Mission Evolved,2012,1
76561197974500703,Just Cause 2,2012,1
76561197974500703,The Binding of Isaac,2012,1
76561197974754753,Liftoff,2015,1
76561197974804604,Sid Meier's Civilization® V,2015,1
76561197974875094,Counter-Strike: Global Offensive,2014,1
76561197974875094,DLC Quest,2013,1
76561197974875094,Team Fortress 2,2013,1
76561197975058559,Borderlands 2,2014,1
76561197975058559,Borderlands: The Pre-Sequel,2015,1
76561197975700338,Clicker Heroes,2016,1
76561197975867686,FTL: Faster Than Light,2014,1
76561197975867686,Towns,2015,1
76561197975959500,Wolfenstein: The New Order,2015,1
76561197975973976,Garry's Mod,2014,1
76561197976163348,Arma 3,2014,1
76561197976163348,Goat Simulator,2014,1
76561197976163348,IL-2 Sturmovik: 1946,2014,1
76561197976163348,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2014,1
76561197976163348,Robocraft,2014,1
76561197976177356,Fallout: New Vegas,2011,1
76561197976250649,State of Decay,2014,1
76561197976370569,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,2015,1
76561197976404001,Counter-Strike: Global Offensive,2013,1
76561197976404001,DC Universe™ Online,2015,1
76561197976404001,Fallout: New Vegas,2014,1
76561197976404001,Monday Night Combat,2013,1
76561197976404001,Thief,2014,1
76561197976652491,Fallout: New Vegas,2014,2
76561197976922181,Fallout: New Vegas,2015,1
76561197976922181,Total War™: ROME II - Emperor Edition,2015,1
76561197976933723,Mount &amp; Blade: Warband,2013,1
76561197977001876,XCOM: Enemy Unknown,2013,1
76561197977246575,Team Fortress 2,2014,1
76561197977316974,Far Cry 3,2015,1
76561197977470391,Dirty Bomb®,2015,1
76561197977507720,Counter-Strike: Global Offensive,2014,1
76561197977507720,Team Fortress 2,2014,1
76561197977544920,Left 4 Dead,2013,1
76561197977544920,PAYDAY™ The Heist,2012,1
76561197977705860,Next Car Game: Wreckfest,2015,1
76561197977705860,State of Decay,2014,1
76561197977705860,Team Fortress 2,2013,1
76561197977799906,Left 4 Dead,2012,1
76561197977922960,Warframe,2016,1
76561197977976937,Team Fortress 2,2014,1
76561197977981554,Game Dev Tycoon,2016,1
76561197977981554,Half-Life 2,2016,1
76561197978024377,Alien Swarm,2011,1
76561197978024377,RIFT,2011,1
76561197978024377,Team Fortress 2,2010,1
76561197978409306,Grey Goo,2015,1
76561197978409306,Knights of Honor,2015,1
76561197978409306,One Finger Death Punch,2015,1
76561197978421438,Far Cry 3 - Blood Dragon,2013,1
76561197978421438,Men of War™,2012,1
76561197978421438,The Forest,2014,1
76561197978703788,Counter-Strike: Global Offensive,2014,1
76561197979007418,Counter-Strike: Global Offensive,2016,1
76561197979046612,Age of Empires II HD,2015,1
76561197979046612,BioShock Infinite,2014,1
76561197979046612,Grand Theft Auto III,2016,1
76561197979046612,RAGE,2015,1
76561197979046612,Wolfenstein 3D,2016,1
76561197979086508,Life is Strange - Episode 1,2015,1
76561197979086508,The Walking Dead: Season 2,2014,1
76561197979731785,DARK SOULS™ II,2015,1
76561197979731785,DARK SOULS™ II: Scholar of the First Sin,2015,1
76561197979731785,Rust,2014,1
76561197979796744,Portal 2,2011,1
76561197979796744,Quantum Conundrum,2012,1
76561197979796744,Train Simulator,2012,1
76561197980184475,Counter-Strike: Global Offensive,2012,2
76561197980188639,Empire: Total War™,2015,1
76561197980311109,BioShock Infinite,2014,1
76561197980311109,Evil Genius,2014,1
76561197980311109,Far Cry® 4,2015,1
76561197980311109,Life is Strange - Episode 1,2015,1
76561197980311109,Robocraft,2014,1
76561197980311109,Tropico 4,2014,1
76561197980386478,F1 2016,2016,1
76561197980614542,Counter-Strike: Global Offensive,2014,1
76561197980617560,Garry's Mod,2014,1
76561197980641293,Counter-Strike: Global Offensive,2016,1
76561197980641293,Homefront,2015,1
76561197980765740,World of Guns: Gun Disassembly,2016,1
76561197980811624,Poker Night at the Inventory,2014,1
76561197980834629,HELLDIVERS™,2016,1
76561197980886661,DayZ,2014,1
76561197980886661,Insurgency,2014,1
76561197980886661,Starbound,2016,1
76561197980886661,Tomb Raider,2014,1
76561197980886661,Total War™: ROME II - Emperor Edition,2014,1
76561197981203305,Antichamber,2014,1
76561197981277493,SPORE™,2014,1
