Item_Id,Title,Recommend
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,"['X-COM: Interceptor', 'Star Raiders', 'Aces of the Galaxy™', 'Starscape', 'STAR WARS™ Starfighter™']"
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,"['Half-Life: Opposing Force', 'Half-Life Deathmatch: Source', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'QUAKE Mission Pack 1: Scourge of Armagon', 'TimeShift™']"
900883,The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe,"['Crash Time 2', 'Worms Crazy Golf', 'B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now)', 'Fireburst', 'Trials Evolution: Gold Edition']"
12440,Ankh 2: Heart of Osiris,"['Prototype 2', 'Batman: Arkham City - Game of the Year Edition', 'Batman™: Arkham Origins', 'Styx: Master of Shadows', 'Assassin’s Creed® Brotherhood']"
12460,BC Kings,"['POSTAL 2: Paradise Lost', 'Bulletstorm: Full Clip Edition', 'Wolfenstein II: The New Colossus', 'POSTAL 2', 'Shadow Warrior Classic Redux']"
21980,Call of Juarez®: Bound in Blood,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'Axel &amp; Pixel', ""Dead Mountaineer's Hotel"", 'A Stroke of Fate: Operation Valkyrie']"
31860,Nancy Drew®: Legend of the Crystal Skull,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'Axel &amp; Pixel', ""Dead Mountaineer's Hotel"", 'A Stroke of Fate: Operation Valkyrie']"
31900,Nancy Drew®: The Creature of Kapu Cave,"['Heroes of Might &amp; Magic V: Tribes of the East', 'Heroes of Might &amp; Magic V: Hammers of Fate', ""Sid Meier's Civilization V: Gods and Kings"", 'Disciples III - Renaissance Steam Special Edition', 'Future Wars']"
31920,Nancy Drew®: The Phantom of Venice,"['Empire: Total War™', 'Medieval II: Total War™', 'Napoleon: Total War™', 'Total War: SHOGUN 2', 'Total War: ROME II - Hannibal at the Gates Campaign Pack']"
31930,Nancy Drew®: The White Wolf of Icicle Creek,"['RAGE', 'Rake', 'Homefront®: The Revolution', 'Killing Floor 2', 'Warhammer: End Times - Vermintide']"
31170,Tales of Monkey Island Complete Pack,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'Axel &amp; Pixel', ""Dead Mountaineer's Hotel"", 'A Stroke of Fate: Operation Valkyrie']"
21660,Street Fighter® IV,"['Sherlock Holmes: The Awakened - Remastered Edition', 'The Testament of Sherlock Holmes', 'Dark Fall: The Journal', 'Nostradamus: The Last Prophecy', 'Corrosion: Cold Winter Waiting [Enhanced Edition]']"
6080,Thrillville®: Off the Rails™,"['Sherlock Holmes: The Awakened - Remastered Edition', 'The Testament of Sherlock Holmes', 'Dark Fall: The Journal', 'Nostradamus: The Last Prophecy', 'Corrosion: Cold Winter Waiting [Enhanced Edition]']"
6010,Indiana Jones® and the Fate of Atlantis™,"['Runaway, The Dream of The Turtle', 'Sherlock Holmes - Nemesis', 'Sherlock Holmes: The Silver Earring', 'Sherlock Holmes versus Jack the Ripper', 'Nancy Drew®: Danger by Design']"
6090,Armed and Dangerous®,"['Runaway, The Dream of The Turtle', 'Sherlock Holmes - Nemesis', 'Sherlock Holmes: The Silver Earring', 'Sherlock Holmes versus Jack the Ripper', 'Nancy Drew®: Danger by Design']"
6060,"Star Wars: Battlefront 2 (Classic, 2005)","['Sideway™ New York', 'Party of Sin', 'Rocksmith® 2014 Edition - Remastered', 'A Fistful of Gun', 'Blood Knights']"
32310,Indiana Jones® and the Last Crusade™,"['Space Trader: Merchant Marine', 'Strike Vector', 'CONSORTIUM', 'Call of Duty®: Infinite Warfare', 'Angels Fall First']"
32330,LEGO® Indiana Jones™: The Original Adventures,"['Loading Screen Simulator', 'House Party', 'A Story About My Uncle', 'b', 'Frontlines™: Fuel of War™']"
32360,The Secret of Monkey Island: Special Edition,"['Obulis', 'Crazy Machines 2', 'Crazy Machines', 'Crazy Machines 1.5', 'Osmos']"
35300,Warfare,"['Iron Crypticle', 'BIT.TRIP BEAT', 'Choplifter HD', 'Wizorb', 'Canyon Capers']"
35310,Clutch,"['Umihara Kawase', 'Swordlord', 'Caromble!', 'CyberLink Power2Go 10 Platinum', 'Captain Kaon']"
31980,Nancy Drew®: Ransom of the Seven Ships,"['Trauma', 'Safecracker: The Ultimate Puzzle Adventure', 'Samorost 2', 'Dinner Date', 'Lume']"
10140,3D Ultra™ Minigolf Adventures,"['Overlord II', 'Brutal Legend', 'Overlord™: Raising Hell', ""Divinity II: Developer's Cut"", 'Neverwinter']"
10100,King's Quest™ Collection,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
10130,TimeShift™,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
10110,Space Quest™ Collection,"['Vegas: Make It Big™', 'Tycoon City: New York', 'Hospital Tycoon', 'Ride! Carnival Tycoon', 'Plant Tycoon']"
10120,Aces of the Galaxy™,"['Grand Theft Auto: Vice City', 'Just Cause', 'Mafia', 'GUN™', 'Hitman: Codename 47']"
33520,Tropico Reloaded,"['Fable Anniversary', 'Just Cause', 'MDK 2', 'Bully: Scholarship Edition', 'GUN™']"
3610,Mystery P.I. - Lost in Los Angeles,"['Friday the 13th: The Game', 'The Evil Within 2', 'The Evil Within', '&gt;observer_', 'Max Payne']"
21680,Bionic Commando: Rearmed,"['Manhunt', 'Mafia', 'Shadow Man', 'POSTAL', 'POSTAL Redux']"
21670,Bionic Commando,"['The Witcher 2: Assassins of Kings Enhanced Edition', 'Shadow Man', 'Prince of Persia: Warrior Within™', ""The Witcher: Enhanced Edition Director's Cut"", 'Mafia II']"
36000,Foreign Legion: Buckets of Blood,"['Grand Theft Auto', 'Comanche 4', 'Shinobi™ III: Return of the Ninja Master', 'VectorMan™', 'Ristar™']"
32370,STAR WARS™ - Knights of the Old Republic™,"['Alien Shooter', 'Inquisitor', 'Carmageddon Max Pack', 'Carmageddon 2: Carpocalypse Now', 'Carmageddon TDR 2000']"
29180,Osmos,"['The Elder Scrolls III: Morrowind® Game of the Year Edition', 'The Elder Scrolls IV: Oblivion® Game of the Year Edition', 'The Elder Scrolls IV: Oblivion® Game of the Year Edition Deluxe', 'Devil May Cry® 3 Special Edition', 'Grand Theft Auto: San Andreas']"
38410,Fallout 2: A Post Nuclear Role Playing Game,"['Saints Row IV: Game of the Century Edition', 'Grand Theft Auto: San Andreas', 'Mafia II', 'APB Reloaded', 'Saints Row IV']"
38420,Fallout Tactics: Brotherhood of Steel,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'Axel &amp; Pixel', ""Dead Mountaineer's Hotel"", 'A Stroke of Fate: Operation Valkyrie']"
38430,Kingpin — Life of Crime,"['Dungeon Siege', 'Dungeon Siege II', 'Ys: The Oath in Felghana', 'Beyond Divinity', 'FATE']"
38440,Sacrifice,"['Gates of Horizon', 'Six Sides of the World', 'Last Horizon', 'Helium Rain', 'Deep Space: Unknown Universe']"
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","[""Strong Bad's Cool Game for Attractive People: Season 1"", 'Jack Keane', 'Ankh 2: Heart of Osiris', 'Ceville', 'Tales of Monkey Island Complete Pack']"
13570,Tom Clancy's Splinter Cell Chaos Theory®,"['Bone: Out From Boneville', 'Bone: The Great Cow Race', 'Axel &amp; Pixel', ""Dead Mountaineer's Hotel"", 'A Stroke of Fate: Operation Valkyrie']"
11390,Crash Time 2,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
34420,XIII Century – Gold Edition,"[""Mosby's Confederacy"", 'Hearts of Iron 2 Complete', 'Europa Universalis: Rome - Gold Edition', 'Grand Ages: Rome - Reign of Augustus', 'Crusaders: Thy Kingdom Come']"
43100,World of Zoo,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
35000,Mini Ninjas,"['Lost Planet™: Extreme Condition', 'Drakensang', 'Rise of the Argonauts', 'Damnation', 'Bionic Commando']"
37600,Windosill,"['Lost Planet™: Extreme Condition', 'Drakensang', 'Rise of the Argonauts', 'Damnation', 'Bionic Commando']"
24029,Train Simulator: Colton &amp; Northern Route Add-On,"['Overlord II', 'Brutal Legend', 'Overlord™: Raising Hell', ""Divinity II: Developer's Cut"", 'Neverwinter']"
32140,Midnight Mysteries,"[""Tom Clancy's Ghost Recon®"", 'Receiver', 'INSURGENCY: Modern Infantry Combat', 'Operation Flashpoint: Red River', 'Squad']"
32770,Joint Operations: Combined Arms Gold,"['Half-Life: Opposing Force', 'Half-Life Deathmatch: Source', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'QUAKE Mission Pack 1: Scourge of Armagon', 'TimeShift™']"
208306,Train Simulator: US Loco &amp; Asset Pack,"['Unreal Tournament 3 Black', 'Unreal Tournament: Game of the Year Edition', 'Quake IV', 'QUAKE', 'QUAKE II']"
37300,DinerTown Tycoon,"['Fortress Forever', 'TOXIKK™', 'Quake III Arena', 'Unreal Tournament 3 Black', 'Unreal Tournament: Game of the Year Edition']"
208300,Train Simulator: European Loco &amp; Asset Pack,"['Unreal Tournament 3 Black', 'Unreal Tournament: Game of the Year Edition', 'Quake IV', 'QUAKE', 'QUAKE II']"
40300,Risen,"[""Unreal Tournament 2004: Editor's Choice Edition"", 'Fortress Forever', 'TOXIKK™', 'Quake III Arena', 'Unreal Tournament 3 Black']"
40700,Machinarium,"['Prince of Persia: The Two Thrones™', ""Tom Clancy's Splinter Cell®"", 'Blood Omen 2: Legacy of Kain', ""Marc Eckō's Getting Up: Contents Under Pressure"", 'Sniper Elite']"
24840,Medal of Honor: Airborne,"[""Tom Clancy's Rainbow Six® Vegas 2"", 'PAYDAY™ The Heist', ""Tom Clancy's Ghost Recon®"", 'Sniper: Ghost Warrior 2', 'Call of Juarez™']"
24870,Need for Speed: Shift,"['Prince of Persia: The Two Thrones™', ""Tom Clancy's Splinter Cell®"", 'Blood Omen 2: Legacy of Kain', ""Marc Eckō's Getting Up: Contents Under Pressure"", 'Sniper Elite']"
41500,Torchlight,"['Death to Spies', 'Prince of Persia: The Two Thrones™', ""Tom Clancy's Splinter Cell®"", 'The Bureau: XCOM Declassified', 'Blood Omen 2: Legacy of Kain']"
24800,Command &amp; Conquer: Red Alert 3 - Uprising,"['Death to Spies: Moment of Truth', 'Cold War', 'Clandestine', ""Alekhine's Gun"", 'ECHO']"
901735,The Stronghold Collection,"['Sphinx and the Cursed Mummy', 'Rogue Trooper', 'Tomb Raider: Anniversary', 'Legacy of Kain: Defiance', 'Legacy of Kain: Soul Reaver 2']"
39560,Painkiller: Resurrection,"[""Tom Clancy's Ghost Recon® Desert Siege™"", ""Tom Clancy's Ghost Recon® Island Thunder™"", ""Tom Clancy's Rainbow Six Lockdown™"", 'Brothers in Arms: Earned in Blood™', 'Epsilon']"
39550,SpellForce 2 - Anniversary Edition,"[""Tom Clancy's Ghost Recon® Desert Siege™"", ""Tom Clancy's Ghost Recon® Island Thunder™"", ""Tom Clancy's Rainbow Six Lockdown™"", 'Brothers in Arms: Earned in Blood™', 'Epsilon']"
40330,Secret Files: Tunguska,"['Disillusions Manga Horror', 'Father´s Island', 'Dominique Pamplemousse', 'My Ex-Boyfriend the Space Tyrant', 'BattleStick']"
40320,Rush for Berlin Gold,"[""Assassin's Creed 2 Deluxe Edition"", 'Assassin’s Creed® Brotherhood', 'Assassin’s Creed® III', 'Hitman: Codename 47', 'Batman: Arkham City - Game of the Year Edition']"
3130,Men of War: Red Tide,"['Death to Spies', 'Prince of Persia: The Two Thrones™', ""Tom Clancy's Splinter Cell®"", 'Tomb Raider', 'Blood Omen 2: Legacy of Kain']"
41100,Hammerfight,"['My Riding Stables: Life with Horses', ""Freddi Fish and Luther's Maze Madness"", 'Disney•Pixar Cars 2: The Video Game', 'Disney Universe', ""Let's Explore the Airport (Junior Field Trips)""]"
39540,SpellForce - Platinum Edition,"[""Disciples II: Gallean's Return"", 'X-COM: Apocalypse', 'Heroes of Might &amp; Magic V', ""King's Bounty: The Legend"", 'Fallout Tactics: Brotherhood of Steel']"
34640,Massive Assault: Phantom Renaissance,"[""Darkest Hour: Europe '44-'45"", 'Iron Front: Digital War Edition', 'ARMA: Combat Operations', ""Tom Clancy's Ghost Recon® Desert Siege™"", ""Tom Clancy's Ghost Recon® Island Thunder™""]"
34630,Massive Assault,"['Rise of Flight United', 'IL-2 Sturmovik: 1946', 'Naval Action', 'Sudden Strike 4', ""Darkest Hour: Europe '44-'45""]"
42200,Nancy Drew® Dossier: Resorting to Danger!,"['Pound of Ground', 'Resident Evil: Operation Raccoon City', 'The Turkey of Christmas Past', 'Secret World Legends', 'State of Decay - Breakdown']"
41000,Serious Sam HD: The First Encounter,"['Operation Flashpoint: Dragon Rising', ""Tom Clancy's Rainbow Six® 3 Gold"", ""Tom Clancy's Rainbow Six® Vegas"", 'Receiver', 'Call of Juarez™']"
40340,Secret Files 2: Puritas Cordis,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
17450,Dragon Age: Origins,"['Silent Hunter® III', 'Rise of Flight United', 'Caesar™ 3', 'Pharaoh + Cleopatra', 'Red Orchestra: Ostfront 41-45']"
37100,Aztaka,"['Heroes of Might &amp; Magic V: Tribes of the East', 'Heroes of Might &amp; Magic V: Hammers of Fate', ""Sid Meier's Civilization V: Gods and Kings"", 'Disciples III - Renaissance Steam Special Edition', 'Future Wars']"
10180,Call of Duty®: Modern Warfare® 2,"['Harvest: Massive Encounter', 'Defense Grid: Resurgence Map Pack 4', 'Defense Grid: The Awakening - You Monster DLC', 'Defense Grid: Containment DLC', 'Monster Mash']"
32440,LEGO® Star Wars™ - The Complete Saga,"['BOOKS', 'Finding Teddy', 'Haunt the House: Terrortown', 'planetarian ~the reverie of a little planet~', 'Without Within']"
11450,Overlord™,"['Moonbase 332', 'The Polynomial - Space of the music', 'The Magic Circle', 'ShapeRockets', 'Beast Mode: Night of the Werewolf']"
12710,Overlord™: Raising Hell,"['Warhammer 40,000: Dawn of War II: Retribution', 'Warhammer® 40,000: Dawn of War® II Chaos Rising', 'Subsiege', 'Warhammer® 40,000: Dawn of War® - Dark Crusade', 'Company of Heroes 2']"
24790,Command &amp; Conquer 3: Tiberium Wars,"[""Oddworld: Abe's Exoddus®"", 'The Journey Down: Chapter One', 'The Journey Down: Chapter Two', 'Mighty No. 9', 'Hogs of War']"
24810,Command &amp; Conquer 3: Kane's Wrath,"[""Oddworld: Munch's Oddysee"", 'Shakes and Fidget', 'MDK 2', ""The Bard's Tale"", ""King's Quest""]"
41800,Gratuitous Space Battles,"['MDK 2', 'Sniper Elite', 'STAR WARS™ Jedi Knight - Jedi Academy™', 'Devil May Cry® 3 Special Edition', 'Grand Theft Auto: San Andreas']"
45300,Wings of Prey,"['Feeding Frenzy 2 Deluxe', 'Heavy Weapon Deluxe', 'Trackmania United Forever Star Edition', 'Reaxxion', 'Need for Speed Undercover']"
41900,The Bard's Tale,"['Amazing Adventures The Lost Tomb™', 'Mystery P.I.™ - The Vegas Heist', 'Amazing Adventures Around the World', 'Mystery P.I.™ - The New York Fortune', ""The Wizard's Pen™""]"
35420,Defence Alliance 2,"['Amazing Adventures The Lost Tomb™', 'Mystery P.I.™ - The Vegas Heist', 'Amazing Adventures Around the World', 'Mystery P.I.™ - The New York Fortune', ""The Wizard's Pen™""]"
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,"['Amazing Adventures The Lost Tomb™', 'Mystery P.I.™ - The Vegas Heist', 'Amazing Adventures Around the World', 'Mystery P.I.™ - The New York Fortune', ""The Wizard's Pen™""]"
22370,Fallout 3: Game of the Year Edition,"['Vegas: Make It Big™', 'Tycoon City: New York', 'Hospital Tycoon', 'Ride! Carnival Tycoon', 'Plant Tycoon']"
38080,Build-A-Lot,"['Bio-Hazard Battle™', ""Who's That Flying?!"", 'Arcadia', 'Hitogata Happa', 'BIT.TRIP FATE']"
38100,Build-A-Lot 3: Passport to Europe,"['Last Day of June', 'The Longest Journey', 'Blackwell Unbound', 'Blackwell Convergence', 'Blackwell Deception']"
45700,Devil May Cry 4,"['Heroes of Might &amp; Magic V: Tribes of the East', 'Heroes of Might &amp; Magic V: Hammers of Fate', ""Sid Meier's Civilization V: Gods and Kings"", 'Disciples III - Renaissance Steam Special Edition', 'Future Wars']"
46410,Avencast: Rise of the Mage,"['Call of Duty®: Advanced Warfare - Gold Edition', 'Ballistic Overkill', 'LawBreakers', 'PAYDAY™ The Heist: Wolfpack DLC', 'PAYDAY 2: Gage Weapon Pack #01']"
17570,"Pirates, Vikings, and Knights II","['Children of the Nile: Alexandria', 'The Guild II Renaissance', 'Victoria II', 'Grand Ages: Medieval', 'Patrician III']"
37030,UFO: Extraterrestrials Gold,"['Dragon Age™: Origins Awakening', 'Blade Symphony', 'Hanako: Honor &amp; Blade', 'The Bureau: XCOM Declassified', 'Full Spectrum Warrior']"
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,"['Mass Effect 2', 'Mass Effect 2 Digital Deluxe Edition', 'Two Worlds Epic Edition', 'Jade Empire™: Special Edition', 'ArcaniA']"
46250,NecroVisioN: Lost Company,"['Age of Chivalry', 'Singularity™', 'Bloody Good Time', 'Judge Dredd: Dredd vs. Death', 'BioShock Infinite']"
41050,Serious Sam Classic: The First Encounter,"['LawBreakers', 'Call of Juarez®: Bound in Blood', 'Darkest of Days', 'Battlefield: Bad Company 2 Vietnam', 'DeadCore']"
48700,Mount &amp; Blade: Warband,"['Operation Flashpoint: Red River', 'Squad', 'Operation Flashpoint: Dragon Rising', ""Tom Clancy's Rainbow Six® 3 Gold"", 'ARMA: Gold Edition']"
42120,Lead and Gold: Gangs of the Wild West,"['Executive Assault', 'Savage Resurrection', 'Nuclear Dawn', 'Frontlines™: Fuel of War™', 'Dystopia']"
12220,Grand Theft Auto: Episodes from Liberty City,"['Precipice of Darkness, Episode Two', 'Serious Sam: The Random Encounter', 'Knights of Pen and Paper 2', 'Powargrid', 'Disgaea 2 PC / 魔界戦記ディスガイア2 PC']"
45730,Dark Void™ Zero,"['Precipice of Darkness, Episode Two', 'Serious Sam: The Random Encounter', 'Knights of Pen and Paper 2', 'Powargrid', 'Disgaea 2 PC / 魔界戦記ディスガイア2 PC']"
45400,Fortix,"['DeathSpank: Thongs of Virtue', 'The Baconing', 'Dungeon Siege III', 'Ms. Splosion Man', 'R.A.W. Realms of Ancient War']"
49600,Beat Hazard,"['DeathSpank: Thongs of Virtue', 'The Baconing', 'Dungeon Siege III', 'Ms. Splosion Man', 'R.A.W. Realms of Ancient War']"
901399,Sam &amp; Max: The Devil’s Playhouse,"['DeathSpank: Thongs of Virtue', 'The Baconing', 'Dungeon Siege III', 'Ms. Splosion Man', 'R.A.W. Realms of Ancient War']"
43500,M.U.D. TV,"['Space Run', 'Space Run Galaxy', 'Infinium Strike', 'Forbidden Planet', 'Phantom Signal']"
40930,The Misadventures of P.B. Winterbottom,"['Obulis', 'Crazy Machines 2', 'Crazy Machines', 'Crazy Machines 1.5', 'Osmos']"
50940,Hidden Expedition: Titanic,"['Harvest: Massive Encounter', 'Defense Grid: Resurgence Map Pack 4', 'Defense Grid: The Awakening - You Monster DLC', 'Defense Grid: Containment DLC', 'Monster Mash']"
50920,Hidden Expedition: Amazon,"['Harvest: Massive Encounter', 'Defense Grid: Resurgence Map Pack 4', 'Defense Grid: The Awakening - You Monster DLC', 'Defense Grid: Containment DLC', 'Monster Mash']"
37310,DinerTown Detective Agency™,"[""Tom Clancy's Ghost Recon® Desert Siege™"", ""Tom Clancy's Ghost Recon® Island Thunder™"", ""Tom Clancy's Rainbow Six Lockdown™"", 'Brothers in Arms: Earned in Blood™', 'Epsilon']"
37330,Nightshift Legacy: The Jaguar's Eye™,"['Medal of Honor™', 'theHunter: Primal', 'ARK: Survival Of The Fittest', 'Sir, You Are Being Hunted', 'Far Cry® 4']"
37320,The Nightshift Code™,"['Act of War: Direct Action', 'Heroes of Annihilated Empires', 'Joint Task Force', 'Battlestations Pacific', 'Act of War: High Treason']"
37380,Valerie Porter and the Scarlet Scandal™,"['Dungeons &amp; Dragons Online®', 'LOST PLANET® 3', 'Dragons and Titans', 'Villagers and Heroes', 'Gigantic']"
31700,Iron Grip: Warlord,"['Half-Life: Opposing Force', 'Half-Life Deathmatch: Source', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'QUAKE Mission Pack 1: Scourge of Armagon', 'TimeShift™']"
50820,Max and the Magic Marker,"['Half-Life: Opposing Force', 'Half-Life Deathmatch: Source', 'QUAKE Mission Pack 2: Dissolution of Eternity', 'QUAKE Mission Pack 1: Scourge of Armagon', 'TimeShift™']"
34281,Altered Beast™,"['Max Payne 2: The Fall of Max Payne', 'Max Payne 3', 'Spec Ops: The Line', 'The Lost Mythologies', '35MM']"
